0.440	0.440	1
7.700	7.700	2
20.700	20.700	3
31.540	31.540	4
42.900	42.900	5
48.760	48.760	6
54.400	54.400	7
67.300	67.300	8
78.240	78.240	9
90.280	90.280	10
98.960	98.960	11
111.800	111.800	12
121.320	121.320	13
132.000	132.000	14
148.460	148.460	15
158.840	158.840	16
166.040	166.040	17
173.300	173.300	18
180.300	180.300	19
195.440	195.440	20
209.920	209.920	21
219.580	219.580	22
230.280	230.280	23
