1.858	1.858	1
17.922	17.922	2
27.525	27.525	3
36.976	36.976	4
59.308	59.308	5
72.853	72.853	6
83.645	83.645	7
95.638	95.638	8
102.897	102.897	9
115.088	115.088	10
130.756	130.756	11
151.188	151.188	12
163.096	163.096	13
171.945	171.945	14
185.687	185.687	15
200.287	200.287	16
204.679	204.679	17
218.525	218.525	18
224.572	224.572	19
230.522	230.522	20
236.371	236.371	21
242.281	242.281	22
250.540	250.540	
