0.000	0.000	1
8.960	8.960	2
17.280	17.280	3
26.080	26.080	4
37.880	37.880	5
43.240	43.240	6
48.320	48.320	7
59.640	59.640	8
66.620	66.620	9
80.360	80.360	10
94.280	94.280	11
105.340	105.340	12
112.460	112.460	13
130.400	130.400	14
143.320	143.320	15
156.840	156.840	16
167.240	167.240	17
175.780	175.780	18
