4.090	4.090	1
20.270	20.270	2
27.370	27.370	3
37.970	37.970	4
62.330	62.330	5
77.850	77.850	6
90.190	90.190	7
106.510	106.510	8
113.390	113.390	9
126.250	126.250	10
145.330	145.330	11
163.630	163.630	12
174.470	174.470	13
186.110	186.110	14
197.770	197.770	15
209.370	209.370	16
215.350	215.350	17
226.730	226.730	18
232.810	232.810	19
238.290	238.290	20
243.810	243.810	21
249.530	249.530	22
