\id RUT
\c 4
\level verse
\separators . ? ! : ; ,
1.9	20.44	1
20.44	30.36	2
30.36	41.2	3
41.2	67.4	4
67.4	82.14	5
82.14	94.58	6
94.58	108.22	7
108.22	115.42	8
115.42	129.28	9
129.28	147.06	10
147.06	168.82	11
168.82	181.74	12
181.74	190.52	13
190.52	204.84	14
204.84	220.68	15
220.68	224.86	16
224.86	237.84	17
237.84	243.58	18
243.58	249.14	19
249.14	255.2	20
255.2	261.68	21
261.68	273	22
