3.633	3.633	1
17.464	17.464	2
33.299	33.299	3
51.887	51.887	4
71.145	71.145	5
79.088	79.088	6
87.100	87.100	7
109.083	109.083	8
124.112	124.112	9
145.787	145.787	10
164.769	164.769	11
183.983	183.983	12
193.545	193.545	13
223.106	223.106	14
244.455	244.455	15
265.988	265.988	16
283.620	283.620	17
298.620	298.620	18
315.585	315.585	
