4.040	4.040	1
13.340	13.340	2
22.880	22.880	3
36.420	36.420	4
47.740	47.740	5
51.120	51.120	6
58.000	58.000	7
71.180	71.180	8
78.020	78.020	9
89.060	89.060	10
101.540	101.540	11
113.920	113.920	12
120.300	120.300	13
136.100	136.100	14
148.520	148.520	15
161.760	161.760	16
171.780	171.780	17
180.620	180.620	18
