6.231	6.231	1
26.051	26.051	2
50.925	50.925	3
60.991	60.991	4
79.215	79.215	5
91.918	91.918	6
114.063	114.063	7
121.425	121.425	8
143.389	143.389	9
158.775	158.775	10
167.299	167.299	11
187.918	187.918	12
209.161	209.161	13
234.504	234.504	14
249.028	249.028	15
266.385	266.385	16
296.425	296.425	17
318.328	318.328	18
329.669	329.669	19
345.985	345.985	20
363.859	363.859	21
390.371	390.371	22
404.167	404.167	
