0.000	0.000	1
12.220	12.220	2
29.540	29.540	3
36.520	36.520	4
47.220	47.220	5
54.820	54.820	6
65.960	65.960	7
73.140	73.140	8
82.960	82.960	9
93.700	93.700	10
99.320	99.320	11
108.220	108.220	12
120.320	120.320	13
136.560	136.560	14
145.800	145.800	15
156.340	156.340	16
172.460	172.460	17
184.740	184.740	18
190.620	190.620	19
201.780	201.780	20
215.980	215.980	21
231.920	231.920	22
