2.719	2.719	1
12.089	12.089	2
22.128	22.128	3
32.424	32.424	4
43.728	43.728	5
48.482	48.482	6
53.295	53.295	7
65.680	65.680	8
75.132	75.132	9
87.522	87.522	10
100.599	100.599	11
112.194	112.194	12
117.711	117.711	13
135.890	135.890	14
149.945	149.945	15
162.975	162.975	16
175.163	175.163	17
183.993	183.993	18
197.486	197.486	
