\id RUT
\c 1
\level verse
\separators . ? ! : ; ,
3.6	15.4	1
15.4	34.22	2
34.22	39.96	3
39.96	52.48	4
52.48	59.96	5
59.96	73.46	6
73.46	78	7
78	92.84	8
92.84	103.1	9
103.1	108.56	10
108.56	120.52	11
120.52	133.5	12
133.5	149.14	13
149.14	158.44	14
158.44	169.7	15
169.7	188.84	16
188.84	203.52	17
203.52	210.44	18
210.44	222.08	19
222.08	233.64	20
233.64	252.34	21
252.34	263.64	22
